243210: [0, 2, 1, 2, 1, 2, 4, 4, 6, 4, 1, 1, 6, 0, 0]
243409: [3, 0, 6, 6, 5, 7, 3, 4, 4, 6, 0, 0, 0, 0, 0]
243716: [0, 0, 2, 0, 1, 5, 24, 11, 0, 0, 0, 0, 0, 0, 0]
244252: [1, 1, 0, 0, 5, 2, 3, 3, 0, 0, 12, 1, 0, 2, 3]
244656: [0, 0, 1, 1, 6, 8, 9, 22, 30, 0, 0, 0, 0, 0, 0]
244751: [0, 0, 1, 2, 0, 4, 3, 3, 5, 4, 13, 10, 0, 0, 0]
244794: [0, 5, 6, 5, 2, 4, 0, 5, 5, 4, 0, 0, 0, 0, 0]
244960: [3, 1, 8, 6, 1, 3, 8, 5, 0, 0, 0, 0, 0, 0, 0]
245016: [0, 2, 0, 4, 2, 2, 12, 9, 0, 0, 0, 0, 0, 0, 0]
245063: [0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 6, 1, 3, 2, 5]
245354: [1, 3, 4, 3, 3, 7, 3, 7, 0, 0, 0, 0, 0, 0, 0]
245638: [0, 2, 5, 7, 13, 12, 3, 4, 3, 1, 7, 3, 0, 0, 0]
245695: [0, 6, 17, 16, 12, 8, 8, 6, 0, 9, 7, 4, 0, 0, 0]
246024: [1, 1, 3, 1, 2, 4, 1, 0, 1, 1, 1, 2, 4, 2, 1]
246511: [23, 5, 4, 23, 6, 7, 10, 20, 43, 22, 12, 19, 12, 1, 0]
246544: [0, 1, 0, 1, 6, 3, 4, 5, 3, 2, 3, 2, 3, 4, 1]
246590: [0, 0, 1, 2, 1, 6, 5, 22, 16, 14, 17, 7, 3, 2, 8]
246679: [12, 34, 29, 30, 25, 10, 7, 5, 18, 25, 14, 0, 0, 0, 0]
246693: [0, 9, 3, 4, 2, 0, 1, 3, 15, 11, 4, 6, 6, 4, 3]
246736: [0, 0, 7, 1, 5, 23, 14, 19, 23, 1, 0, 0, 0, 0, 0]
247033: [1, 10, 6, 3, 3, 6, 5, 10, 0, 0, 0, 0, 0, 0, 0]
247523: [0, 3, 2, 9, 4, 2, 0, 4, 7, 1, 1, 0, 0, 0, 0]
247546: [3, 3, 0, 2, 0, 2, 3, 2, 1, 3, 2, 12, 4, 6, 4]
248372: [0, 1, 1, 4, 8, 2, 7, 4, 6, 16, 7, 0, 0, 0, 0]
248496: [1, 1, 2, 1, 5, 9, 17, 38, 41, 1, 0, 0, 0, 0, 0]
248732: [0, 1, 0, 0, 7, 2, 0, 1, 9, 0, 5, 0, 7, 2, 2]
248919: [3, 2, 0, 1, 2, 4, 3, 3, 1, 1, 2, 2, 1, 0, 0]
249401: [4, 3, 2, 5, 7, 8, 2, 5, 0, 0, 0, 0, 0, 0, 0]
249524: [1, 3, 5, 11, 21, 10, 12, 8, 8, 5, 7, 10, 10, 0, 0]
249536: [0, 0, 0, 0, 1, 2, 1, 0, 1, 2, 2, 1, 1, 0, 5]
249676: [1, 3, 6, 2, 0, 2, 1, 7, 4, 5, 0, 0, 0, 0, 0]
249971: [5, 2, 6, 2, 9, 18, 23, 16, 22, 23, 10, 6, 22, 26, 27]
250081: [0, 6, 15, 27, 38, 31, 35, 28, 47, 76, 74, 0, 0, 0, 0]
250122: [6, 2, 8, 6, 12, 13, 13, 6, 5, 8, 6, 10, 17, 0, 0]
250135: [0, 1, 0, 7, 2, 9, 3, 4, 4, 5, 3, 6, 2, 4, 10]
250634: [3, 19, 6, 22, 17, 19, 19, 16, 25, 7, 20, 10, 9, 9, 4]
250843: [1, 3, 3, 3, 5, 10, 13, 23, 15, 0, 0, 0, 0, 0, 0]
251260: [0, 0, 1, 3, 1, 2, 3, 4, 6, 12, 1, 5, 1, 4, 2]
251372: [0, 0, 5, 2, 3, 5, 6, 2, 0, 3, 3, 2, 3, 1, 0]
251421: [0, 12, 4, 5, 2, 7, 7, 5, 6, 1, 0, 0, 0, 0, 0]
251603: [1, 0, 3, 0, 1, 24, 5, 3, 3, 3, 9, 17, 26, 0, 0]
251778: [0, 1, 2, 2, 4, 5, 2, 2, 5, 14, 7, 0, 0, 0, 0]
251835: [0, 0, 0, 8, 2, 0, 1, 4, 1, 5, 5, 1, 2, 3, 1]
251845: [0, 2, 3, 4, 4, 8, 11, 12, 24, 0, 0, 0, 0, 0, 0]
252067: [5, 5, 5, 0, 2, 4, 0, 2, 3, 3, 5, 2, 1, 1, 1]
252089: [0, 3, 1, 2, 5, 4, 5, 12, 0, 0, 0, 0, 0, 0, 0]
252685: [0, 0, 0, 3, 1, 4, 3, 2, 6, 9, 10, 23, 10, 0, 0]
252881: [0, 0, 2, 0, 0, 0, 0, 3, 2, 7, 3, 5, 3, 3, 7]
253060: [0, 1, 9, 11, 1, 3, 3, 0, 14, 11, 14, 0, 0, 0, 0]
253202: [1, 2, 4, 0, 5, 5, 10, 1, 12, 1, 0, 0, 0, 0, 0]
253222: [0, 4, 7, 4, 9, 15, 26, 14, 9, 8, 6, 2, 10, 7, 12]
253358: [2, 1, 0, 2, 1, 12, 9, 6, 0, 0, 0, 0, 0, 0, 0]
253404: [0, 0, 0, 1, 2, 10, 13, 21, 29, 0, 0, 0, 0, 0, 0]
254047: [0, 4, 4, 1, 7, 11, 11, 13, 32, 3, 0, 0, 0, 0, 0]
254169: [0, 0, 1, 2, 0, 3, 3, 3, 4, 4, 7, 3, 1, 4, 3]
254394: [0, 2, 0, 4, 1, 8, 7, 9, 0, 0, 0, 0, 0, 0, 0]
254400: [1, 3, 5, 12, 1, 3, 6, 7, 6, 7, 6, 0, 0, 0, 0]
254495: [0, 3, 6, 3, 2, 3, 3, 4, 2, 3, 4, 3, 3, 3, 5]
254508: [1, 3, 2, 5, 3, 3, 0, 2, 2, 3, 6, 1, 0, 0, 0]
255457: [2, 2, 1, 6, 4, 6, 8, 8, 0, 0, 0, 0, 0, 0, 0]
255589: [0, 5, 5, 9, 6, 6, 15, 13, 0, 0, 0, 0, 0, 0, 0]
255701: [0, 3, 5, 6, 3, 0, 2, 4, 4, 4, 0, 0, 0, 0, 0]
255753: [0, 3, 2, 5, 6, 3, 1, 1, 10, 4, 16, 0, 0, 0, 0]
259875: [0, 1, 2, 1, 8, 4, 11, 21, 11, 0, 0, 0, 0, 0, 0]
263272: [0, 1, 3, 1, 4, 9, 6, 2, 2, 0, 0, 3, 2, 2, 0]
264526: [0, 0, 3, 6, 7, 6, 5, 6, 0, 0, 0, 0, 0, 0, 0]
266682: [0, 4, 8, 20, 9, 10, 3, 4, 0, 0, 0, 0, 0, 0, 0]
271722: [1, 0, 3, 4, 2, 1, 4, 4, 1, 2, 3, 15, 5, 5, 0]
271873: [0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 1, 6, 4]
276473: [1, 1, 3, 4, 0, 6, 5, 3, 5, 3, 0, 0, 3, 4, 0]
279671: [0, 3, 10, 15, 20, 8, 6, 13, 12, 9, 0, 0, 0, 0, 0]
279851: [0, 8, 3, 5, 3, 0, 3, 2, 2, 4, 1, 0, 0, 0, 0]
280199: [3, 4, 2, 3, 5, 7, 0, 0, 4, 3, 1, 0, 0, 0, 0]
280201: [1, 1, 7, 8, 7, 3, 3, 6, 2, 1, 0, 0, 0, 0, 0]
280211: [1, 2, 5, 2, 2, 5, 1, 2, 5, 5, 2, 0, 0, 0, 0]
280320: [0, 0, 1, 6, 2, 2, 6, 3, 8, 5, 0, 0, 0, 0, 0]
280345: [3, 4, 2, 6, 8, 4, 3, 4, 2, 6, 0, 0, 0, 0, 0]
280669: [2, 5, 3, 4, 4, 3, 7, 2, 1, 1, 5, 0, 0, 0, 0]
280715: [0, 1, 3, 10, 8, 4, 6, 5, 7, 11, 0, 0, 0, 0, 0]
280819: [0, 5, 4, 4, 5, 2, 6, 3, 4, 5, 3, 0, 0, 0, 0]
280985: [2, 15, 5, 4, 4, 4, 2, 6, 8, 6, 0, 0, 0, 0, 0]
280997: [0, 3, 6, 6, 4, 3, 11, 1, 4, 3, 4, 0, 0, 0, 0]
281189: [0, 1, 6, 6, 3, 5, 1, 8, 7, 6, 0, 0, 0, 0, 0]
281343: [0, 3, 16, 4, 4, 1, 2, 0, 0, 3, 2, 0, 0, 0, 0]
281548: [4, 5, 2, 7, 3, 1, 3, 3, 5, 0, 0, 0, 0, 0, 0]
281685: [0, 0, 1, 4, 2, 3, 2, 2, 5, 7, 5, 1, 0, 0, 0]
281933: [0, 2, 7, 11, 13, 6, 23, 11, 12, 20, 13, 0, 0, 0, 0]
281938: [0, 0, 1, 0, 1, 0, 11, 6, 8, 8, 0, 0, 0, 0, 0]
282013: [0, 5, 8, 0, 6, 3, 1, 2, 4, 5, 0, 0, 0, 0, 0]
282258: [0, 4, 9, 10, 13, 13, 8, 16, 16, 18, 0, 0, 0, 0, 0]
282314: [0, 2, 4, 4, 5, 7, 5, 6, 9, 18, 9, 0, 0, 0, 0]
282384: [2, 7, 11, 20, 19, 9, 11, 10, 23, 31, 0, 0, 0, 0, 0]
282674: [1, 0, 4, 4, 5, 0, 3, 1, 6, 5, 3, 0, 0, 0, 0]
283130: [1, 5, 4, 16, 6, 1, 9, 3, 8, 5, 10, 0, 0, 0, 0]
283131: [2, 1, 3, 4, 0, 2, 1, 11, 3, 6, 0, 0, 0, 0, 0]
283653: [0, 6, 9, 2, 5, 4, 2, 4, 1, 0, 0, 0, 0, 0, 0]
283695: [2, 1, 4, 5, 6, 3, 5, 0, 2, 1, 2, 0, 0, 0, 0]
283769: [0, 8, 7, 6, 16, 11, 3, 6, 9, 13, 5, 0, 0, 0, 0]
283978: [2, 4, 7, 10, 4, 7, 3, 13, 12, 11, 0, 0, 0, 0, 0]
284030: [2, 1, 6, 6, 1, 4, 1, 5, 7, 6, 0, 0, 0, 0, 0]
284289: [0, 0, 0, 0, 2, 0, 5, 2, 7, 12, 10, 0, 0, 0, 0]
284336: [3, 0, 0, 2, 5, 1, 6, 4, 2, 10, 9, 0, 0, 0, 0]
284348: [0, 0, 8, 16, 13, 7, 12, 3, 13, 16, 11, 0, 0, 0, 0]
284491: [0, 3, 6, 7, 1, 3, 0, 8, 4, 2, 0, 0, 0, 0, 0]
284886: [3, 3, 3, 4, 5, 6, 1, 1, 2, 2, 6, 0, 0, 0, 0]
285215: [0, 9, 2, 8, 6, 0, 6, 2, 2, 0, 2, 0, 0, 0, 0]
285389: [0, 3, 6, 3, 3, 7, 1, 10, 5, 6, 0, 0, 0, 0, 0]
285390: [0, 0, 2, 3, 7, 2, 6, 3, 3, 4, 7, 0, 0, 0, 0]
285741: [0, 5, 4, 3, 9, 5, 1, 2, 4, 2, 2, 0, 0, 0, 0]
285915: [2, 3, 2, 2, 1, 3, 7, 2, 5, 5, 10, 0, 0, 0, 0]
285956: [0, 1, 6, 10, 7, 4, 6, 3, 8, 8, 10, 1, 0, 0, 0]
285976: [1, 10, 4, 11, 1, 0, 6, 1, 1, 4, 8, 0, 0, 0, 0]
286105: [0, 2, 4, 5, 1, 1, 3, 6, 7, 8, 11, 16, 0, 0, 0]
286236: [1, 1, 3, 1, 1, 5, 3, 1, 5, 12, 11, 10, 0, 0, 0]
286244: [4, 8, 5, 7, 3, 3, 1, 4, 5, 4, 0, 0, 0, 0, 0]
286706: [2, 7, 1, 1, 2, 2, 5, 0, 5, 3, 2, 0, 0, 0, 0]
286845: [0, 6, 1, 6, 4, 1, 6, 6, 17, 11, 11, 0, 0, 0, 0]
287410: [0, 5, 9, 4, 5, 0, 8, 2, 3, 5, 8, 0, 0, 0, 0]
287583: [0, 1, 1, 7, 6, 0, 1, 6, 5, 4, 4, 0, 0, 0, 0]
287721: [1, 2, 5, 3, 4, 13, 6, 5, 5, 3, 0, 0, 0, 0, 0]
287858: [1, 1, 5, 3, 8, 7, 3, 0, 1, 10, 4, 0, 0, 0, 0]
288079: [1, 2, 2, 1, 4, 1, 4, 9, 4, 8, 2, 0, 0, 0, 0]
288126: [0, 2, 4, 4, 5, 5, 2, 3, 2, 10, 7, 0, 0, 0, 0]
288287: [3, 6, 12, 2, 3, 4, 1, 5, 2, 0, 0, 0, 0, 0, 0]
288405: [1, 1, 4, 3, 4, 2, 4, 6, 4, 4, 3, 0, 0, 0, 0]
288446: [1, 6, 10, 13, 11, 0, 3, 5, 0, 3, 1, 0, 0, 0, 0]
288545: [2, 2, 11, 8, 2, 0, 6, 4, 4, 0, 2, 0, 0, 0, 0]
288582: [0, 1, 2, 3, 3, 4, 6, 1, 5, 2, 4, 0, 0, 0, 0]
288690: [2, 3, 4, 9, 6, 4, 10, 12, 10, 6, 0, 0, 0, 0, 0]
288698: [0, 5, 5, 9, 3, 3, 3, 2, 1, 2, 0, 0, 0, 0, 0]
288756: [0, 0, 4, 3, 12, 6, 4, 4, 5, 12, 17, 0, 0, 0, 0]
288802: [0, 4, 1, 3, 6, 1, 4, 4, 7, 10, 11, 0, 0, 0, 0]
289324: [0, 2, 4, 3, 3, 2, 1, 1, 3, 11, 7, 1, 0, 0, 0]
289432: [1, 3, 0, 5, 1, 1, 10, 8, 4, 9, 0, 0, 0, 0, 0]
289473: [0, 0, 3, 2, 2, 1, 3, 4, 5, 6, 6, 0, 0, 0, 0]
289649: [0, 1, 10, 8, 1, 5, 3, 5, 3, 3, 0, 0, 0, 0, 0]
289712: [0, 0, 4, 10, 12, 2, 9, 7, 12, 6, 6, 1, 0, 0, 0]
289732: [0, 2, 4, 3, 5, 1, 2, 6, 4, 4, 2, 0, 0, 0, 0]
289767: [2, 3, 9, 9, 4, 7, 1, 9, 10, 6, 0, 0, 0, 0, 0]
289991: [2, 2, 2, 7, 3, 2, 11, 6, 4, 14, 0, 0, 0, 0, 0]
290033: [0, 0, 2, 1, 1, 0, 1, 3, 4, 4, 4, 2, 2, 0, 4]
290070: [7, 9, 5, 6, 3, 3, 0, 3, 2, 3, 0, 0, 0, 0, 0]
290083: [0, 4, 7, 9, 10, 5, 3, 1, 1, 1, 0, 0, 0, 0, 0]
290340: [0, 2, 5, 5, 2, 0, 5, 3, 4, 6, 4, 0, 0, 0, 0]
290445: [2, 4, 4, 12, 11, 12, 3, 4, 6, 8, 0, 0, 0, 0, 0]
290648: [2, 2, 7, 7, 2, 6, 2, 4, 2, 0, 0, 0, 0, 0, 0]
290990: [1, 12, 7, 17, 24, 4, 10, 6, 4, 6, 8, 0, 0, 0, 0]
292137: [2, 2, 1, 7, 4, 3, 2, 3, 4, 1, 2, 0, 0, 0, 0]
292676: [0, 0, 0, 4, 2, 4, 1, 6, 7, 7, 0, 0, 0, 0, 0]
292881: [0, 2, 6, 4, 5, 7, 7, 2, 1, 3, 4, 0, 0, 0, 0]
292909: [0, 0, 4, 7, 9, 4, 4, 4, 5, 6, 5, 0, 0, 0, 0]
293177: [0, 1, 8, 4, 5, 1, 9, 2, 4, 8, 4, 0, 0, 0, 0]
293288: [4, 15, 28, 11, 7, 8, 12, 26, 43, 34, 0, 0, 0, 0, 0]
293499: [1, 7, 12, 27, 8, 3, 10, 6, 9, 13, 6, 0, 0, 0, 0]
293708: [0, 0, 6, 3, 1, 6, 4, 6, 4, 4, 0, 0, 0, 0, 0]
293715: [0, 2, 2, 2, 3, 0, 1, 3, 5, 6, 10, 0, 0, 0, 0]
293732: [0, 2, 6, 6, 6, 4, 4, 3, 7, 3, 3, 0, 0, 0, 0]
294089: [0, 1, 5, 10, 11, 4, 4, 3, 1, 0, 0, 0, 0, 0, 0]
294567: [1, 2, 3, 2, 7, 5, 1, 2, 7, 6, 5, 0, 0, 0, 0]
294862: [0, 5, 3, 6, 1, 3, 6, 0, 4, 2, 3, 0, 0, 0, 0]
294940: [0, 9, 0, 4, 1, 1, 3, 2, 7, 4, 5, 0, 0, 0, 0]
295170: [0, 3, 2, 2, 0, 2, 12, 3, 6, 3, 0, 0, 0, 0, 0]
295353: [0, 0, 0, 5, 0, 3, 2, 3, 3, 9, 9, 0, 0, 0, 0]
295568: [1, 1, 1, 0, 3, 2, 1, 3, 3, 6, 3, 1, 1, 2, 2]
295839: [3, 4, 4, 6, 5, 7, 5, 3, 6, 8, 3, 0, 0, 0, 0]
295913: [1, 2, 6, 5, 2, 0, 5, 1, 1, 0, 9, 0, 0, 0, 0]
296394: [3, 4, 14, 6, 8, 6, 1, 9, 9, 3, 0, 0, 0, 0, 0]
296500: [1, 5, 9, 7, 8, 7, 5, 3, 3, 11, 8, 0, 0, 0, 0]
297124: [0, 4, 0, 5, 2, 5, 2, 9, 15, 4, 8, 0, 0, 0, 0]
297327: [1, 4, 2, 5, 2, 7, 4, 5, 3, 5, 4, 0, 0, 0, 0]
297372: [1, 0, 4, 0, 5, 4, 7, 5, 3, 2, 2, 0, 0, 0, 0]
297621: [0, 0, 2, 6, 3, 7, 6, 5, 7, 4, 0, 0, 0, 0, 0]
297709: [1, 4, 4, 6, 1, 5, 4, 2, 1, 11, 7, 0, 0, 0, 0]
297727: [1, 1, 9, 9, 4, 3, 1, 9, 3, 7, 5, 0, 0, 0, 0]
297887: [0, 2, 4, 5, 4, 5, 2, 0, 3, 3, 4, 0, 0, 0, 0]
298043: [1, 11, 14, 5, 5, 6, 5, 8, 5, 8, 0, 0, 0, 0, 0]
298163: [1, 3, 9, 11, 6, 3, 14, 18, 14, 18, 0, 0, 0, 0, 0]
298451: [0, 0, 4, 5, 5, 2, 8, 4, 7, 20, 10, 0, 0, 0, 0]
298470: [3, 1, 0, 2, 3, 3, 5, 12, 2, 4, 0, 0, 0, 0, 0]
299029: [1, 3, 3, 0, 8, 1, 0, 6, 8, 7, 3, 0, 0, 0, 0]
299297: [0, 0, 0, 0, 2, 3, 1, 1, 3, 4, 6, 11, 0, 0, 0]
299567: [4, 5, 5, 1, 3, 5, 3, 2, 2, 3, 4, 0, 0, 0, 0]
299813: [0, 0, 1, 4, 2, 3, 1, 3, 6, 6, 8, 0, 0, 0, 0]
300137: [0, 2, 2, 6, 6, 2, 1, 5, 10, 7, 0, 0, 0, 0, 0]
300186: [0, 4, 7, 3, 9, 6, 2, 0, 6, 4, 3, 0, 0, 0, 0]
300194: [4, 20, 18, 25, 17, 13, 11, 21, 25, 14, 0, 0, 0, 0, 0]
300291: [2, 2, 6, 2, 4, 1, 4, 2, 6, 4, 0, 0, 0, 0, 0]
300308: [0, 3, 0, 6, 5, 0, 2, 7, 3, 6, 0, 0, 0, 0, 0]
300643: [0, 3, 1, 7, 7, 1, 5, 1, 3, 4, 9, 0, 0, 0, 0]
302224: [0, 2, 8, 15, 17, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0]
302239: [0, 3, 3, 5, 14, 22, 11, 0, 0, 0, 0, 0, 0, 0, 0]
303300: [0, 0, 0, 0, 1, 0, 1, 1, 3, 3, 3, 1, 0, 1, 4]
303474: [0, 0, 0, 5, 5, 11, 25, 15, 0, 0, 0, 0, 0, 0, 0]
303975: [0, 1, 3, 7, 9, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0]
305451: [0, 0, 1, 4, 6, 13, 10, 0, 0, 0, 0, 0, 0, 0, 0]
306162: [0, 0, 0, 2, 0, 0, 3, 6, 8, 8, 5, 11, 4, 26, 16]
306291: [0, 3, 3, 3, 6, 9, 3, 3, 2, 3, 2, 0, 0, 2, 3]
306598: [0, 1, 8, 9, 13, 20, 17, 0, 0, 0, 0, 0, 0, 0, 0]
306762: [1, 2, 10, 4, 12, 17, 12, 0, 0, 0, 0, 0, 0, 0, 0]
307018: [2, 1, 5, 2, 7, 14, 11, 0, 0, 0, 0, 0, 0, 0, 0]
307288: [1, 25, 13, 6, 1, 3, 1, 0, 1, 1, 1, 0, 1, 1, 2]
307387: [0, 0, 2, 6, 9, 17, 23, 0, 0, 0, 0, 0, 0, 0, 0]
307418: [4, 11, 10, 13, 7, 3, 1, 2, 2, 2, 1, 4, 2, 0, 0]
307489: [0, 1, 1, 3, 8, 10, 10, 1, 0, 0, 0, 0, 0, 0, 0]
307669: [1, 6, 2, 2, 4, 2, 5, 11, 16, 5, 8, 2, 1, 2, 0]
307961: [0, 0, 4, 3, 11, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0]
308700: [2, 6, 3, 5, 14, 10, 12, 0, 0, 0, 0, 0, 0, 0, 0]
309866: [0, 3, 4, 0, 0, 4, 6, 4, 11, 5, 3, 17, 13, 39, 16]
310769: [0, 0, 6, 5, 11, 11, 8, 0, 0, 0, 0, 0, 0, 0, 0]
311150: [0, 0, 0, 7, 7, 10, 12, 0, 0, 0, 0, 0, 0, 0, 0]
311413: [1, 6, 19, 38, 29, 34, 64, 66, 92, 107, 0, 0, 0, 0, 0]
312718: [0, 1, 0, 0, 0, 1, 1, 5, 4, 6, 1, 2, 3, 14, 8]
312853: [3, 21, 11, 3, 0, 4, 5, 4, 4, 6, 4, 4, 2, 1, 4]
313316: [1, 3, 6, 14, 29, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0]
313627: [0, 1, 6, 7, 8, 3, 7, 13, 5, 0, 0, 0, 0, 0, 0]
313666: [2, 7, 12, 8, 24, 7, 25, 6, 10, 16, 21, 24, 12, 22, 7]
313829: [2, 0, 8, 2, 2, 0, 3, 5, 1, 1, 0, 3, 0, 0, 0]
314048: [0, 8, 3, 2, 4, 0, 1, 2, 1, 2, 3, 3, 0, 1, 0]
314055: [2, 0, 10, 9, 0, 4, 5, 22, 7, 0, 0, 0, 0, 0, 0]
314158: [1, 3, 4, 5, 3, 6, 1, 3, 1, 0, 0, 1, 1, 2, 3]
314206: [0, 1, 6, 4, 6, 4, 1, 3, 2, 0, 1, 1, 0, 0, 1]
314219: [0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 1, 1, 2, 2, 0]
314331: [2, 2, 3, 2, 1, 0, 6, 0, 1, 2, 2, 1, 1, 0, 1]
314358: [0, 2, 3, 6, 4, 3, 3, 3, 4, 5, 7, 1, 1, 3, 0]
314558: [0, 0, 1, 2, 3, 3, 4, 10, 12, 0, 0, 0, 0, 0, 0]
314703: [0, 2, 3, 5, 2, 1, 4, 1, 4, 2, 2, 2, 2, 0, 1]
314806: [1, 1, 1, 1, 5, 6, 5, 2, 5, 0, 8, 4, 2, 6, 0]
314817: [0, 2, 1, 3, 1, 2, 0, 1, 1, 3, 0, 1, 2, 3, 2]
314963: [1, 0, 1, 2, 0, 2, 8, 5, 17, 12, 0, 0, 0, 0, 0]
315157: [1, 0, 3, 1, 0, 2, 4, 2, 7, 4, 4, 3, 2, 0, 1]
315280: [8, 9, 5, 2, 2, 1, 3, 1, 2, 1, 0, 0, 1, 0, 0]
315635: [0, 3, 5, 8, 3, 4, 1, 1, 1, 6, 5, 4, 4, 1, 2]
315648: [0, 1, 1, 4, 1, 6, 1, 4, 5, 3, 1, 8, 2, 4, 2]
315820: [1, 8, 4, 1, 8, 3, 7, 0, 1, 1, 1, 1, 1, 2, 2]
315860: [2, 6, 4, 5, 2, 4, 1, 6, 8, 6, 6, 0, 0, 0, 0]
315868: [1, 1, 0, 4, 2, 2, 2, 1, 0, 1, 5, 1, 4, 1, 5]
315877: [0, 1, 3, 1, 2, 7, 2, 2, 6, 4, 7, 2, 1, 0, 1]
315920: [2, 3, 6, 1, 1, 5, 4, 13, 6, 9, 0, 0, 0, 0, 0]
315937: [1, 3, 7, 2, 3, 5, 8, 7, 3, 0, 0, 0, 0, 0, 0]
316011: [0, 4, 3, 5, 7, 1, 2, 1, 2, 0, 0, 2, 2, 0, 0]
316035: [1, 1, 2, 0, 1, 1, 3, 0, 1, 1, 0, 2, 4, 1, 6]
316045: [0, 5, 7, 0, 5, 7, 5, 7, 8, 3, 4, 2, 1, 0, 0]
316047: [0, 2, 7, 4, 2, 5, 3, 1, 7, 0, 0, 0, 0, 0, 0]
316233: [0, 5, 2, 8, 13, 17, 7, 19, 18, 5, 5, 4, 5, 11, 3]
316264: [0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2]
316293: [0, 3, 0, 5, 6, 6, 7, 3, 6, 2, 2, 1, 2, 2, 1]
316308: [1, 7, 4, 3, 0, 3, 1, 4, 3, 5, 4, 1, 6, 4, 5]
316426: [2, 5, 13, 14, 11, 10, 7, 6, 3, 4, 2, 4, 3, 0, 3]
316491: [2, 1, 1, 0, 2, 0, 2, 1, 1, 2, 4, 3, 1, 1, 1]
316592: [1, 9, 5, 12, 4, 0, 5, 2, 0, 1, 0, 1, 0, 0, 0]
316802: [1, 4, 12, 6, 9, 3, 4, 0, 4, 0, 1, 3, 1, 1, 0]
316935: [0, 3, 0, 2, 2, 4, 4, 5, 2, 2, 0, 3, 1, 1, 2]
317208: [5, 5, 6, 5, 5, 5, 2, 2, 2, 3, 4, 0, 0, 1, 1]
317222: [0, 0, 1, 2, 2, 1, 1, 3, 0, 2, 2, 5, 3, 2, 1]
317235: [0, 1, 0, 4, 0, 1, 1, 0, 2, 1, 7, 4, 3, 4, 2]
317300: [0, 4, 3, 11, 7, 16, 15, 16, 15, 4, 6, 13, 11, 7, 3]
317395: [0, 1, 5, 6, 3, 3, 5, 2, 6, 2, 3, 0, 2, 0, 3]
317444: [1, 5, 5, 3, 3, 2, 3, 11, 3, 1, 2, 1, 0, 1, 0]
317449: [0, 0, 0, 7, 3, 4, 1, 0, 1, 5, 3, 3, 0, 7, 3]
317485: [0, 1, 4, 8, 3, 11, 19, 18, 17, 11, 10, 19, 20, 25, 19]
317569: [0, 2, 1, 11, 10, 9, 15, 30, 16, 0, 0, 0, 0, 0, 0]
317680: [0, 4, 1, 1, 7, 6, 2, 7, 3, 2, 0, 1, 3, 0, 1]
317881: [0, 5, 5, 1, 7, 7, 3, 3, 4, 0, 2, 0, 1, 0, 3]
318001: [1, 2, 2, 2, 2, 2, 3, 3, 2, 0, 3, 1, 3, 0, 1]
318063: [0, 0, 1, 1, 1, 1, 1, 2, 3, 4, 6, 1, 2, 3, 0]
318294: [1, 2, 2, 0, 5, 2, 4, 1, 1, 2, 2, 3, 3, 0, 2]
318327: [0, 4, 3, 3, 1, 6, 7, 1, 2, 2, 2, 1, 1, 0, 1]
318330: [0, 4, 4, 4, 5, 1, 3, 4, 6, 5, 6, 12, 0, 6, 1]
318448: [2, 2, 2, 2, 8, 2, 4, 1, 3, 5, 4, 1, 3, 1, 0]
318500: [1, 4, 2, 1, 3, 7, 2, 3, 7, 2, 0, 0, 0, 0, 0]
318506: [0, 0, 1, 3, 5, 4, 0, 2, 6, 3, 8, 5, 2, 4, 4]
318548: [0, 7, 17, 24, 17, 13, 18, 15, 17, 28, 0, 0, 0, 0, 0]
318723: [0, 5, 5, 11, 6, 7, 3, 4, 0, 4, 7, 6, 2, 4, 1]
318760: [1, 2, 3, 7, 5, 5, 4, 5, 6, 3, 0, 2, 0, 2, 2]
318766: [1, 3, 8, 3, 3, 0, 0, 0, 0, 2, 3, 1, 3, 2, 0]
318939: [0, 2, 2, 12, 2, 4, 16, 14, 16, 21, 0, 0, 0, 0, 0]
318944: [0, 2, 1, 1, 2, 6, 0, 2, 4, 3, 3, 1, 3, 2, 0]
319066: [4, 3, 7, 3, 1, 6, 1, 1, 4, 5, 12, 6, 5, 4, 3]
319069: [0, 2, 1, 8, 7, 7, 5, 1, 7, 9, 9, 1, 3, 2, 3]
319134: [0, 3, 4, 5, 2, 0, 2, 1, 2, 2, 2, 0, 2, 0, 2]
319143: [1, 1, 3, 7, 1, 8, 2, 3, 4, 5, 2, 1, 6, 4, 5]
319150: [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
319217: [0, 3, 1, 7, 6, 13, 10, 9, 13, 19, 19, 39, 21, 40, 26]
319232: [0, 0, 0, 2, 4, 9, 10, 7, 7, 3, 6, 4, 3, 1, 1]
319333: [0, 2, 5, 0, 3, 9, 3, 11, 6, 0, 0, 0, 0, 0, 0]
